Date,Casual,Member,Total_rides,WMO code,temp(°C),atemp(°C),windspeed,season,Season,mnth,holiday,weekday,workingday,Weekday,weathersit,humidity(%),year
2011-03-07,244,1628,1872,,4.3,-0.3,36.8,1,Winter,3,False,0,True,Monday,1,55.1,2011
2011-03-08,316,1817,2133,,5.7,4.0,13.0,1,Winter,3,False,1,True,Tuesday,1,42.1,2011
2011-03-09,191,1700,1891,,5.9,2.9,23.7,1,Winter,3,False,2,True,Wednesday,2,77.5,2011
2011-03-10,46,577,623,,10.3,9.5,28.2,1,Winter,3,False,3,True,Thursday,3,93.0,2011
2011-03-11,247,1730,1977,,6.9,4.1,25.1,1,Winter,3,False,4,True,Friday,2,65.0,2011
2011-03-12,724,1408,2132,,7.5,5.5,23.8,1,Winter,3,False,5,False,Saturday,1,59.5,2011
2011-03-13,982,1435,2417,,10.1,9.1,29.2,1,Winter,3,False,6,False,Sunday,1,52.7,2011
2011-03-14,359,1687,2046,,7.3,5.9,14.8,1,Winter,3,False,0,True,Monday,1,49.7,2011
2011-03-15,289,1767,2056,,6.9,5.0,19.9,1,Winter,3,False,1,True,Tuesday,2,65.6,2011
2011-03-16,321,1871,2192,,9.2,8.2,21.9,1,Winter,3,False,2,True,Wednesday,2,77.7,2011
2011-03-17,424,2320,2744,,11.5,11.1,22.6,1,Winter,3,False,3,True,Thursday,1,60.3,2011
2011-03-18,884,2355,3239,,17.4,18.8,24.9,1,Winter,3,False,4,True,Friday,1,52.5,2011
2011-03-19,1424,1693,3117,,14.2,14.8,39.7,1,Winter,3,False,5,False,Saturday,1,37.9,2011
2011-03-20,1047,1424,2471,,7.6,5.5,22.4,1,Winter,3,False,6,False,Sunday,1,47.4,2011
2011-03-21,401,1676,2077,,12.2,11.0,31.1,2,Spring,3,False,0,True,Monday,2,73.7,2011
2011-03-22,460,2243,2703,,12.8,13.1,24.3,2,Spring,3,False,1,True,Tuesday,1,62.5,2011
2011-03-23,203,1918,2121,,8.3,6.3,25.3,2,Spring,3,False,2,True,Wednesday,2,84.0,2011
2011-03-24,166,1699,1865,,5.4,1.9,26.3,2,Spring,3,False,3,True,Thursday,2,80.6,2011
2011-03-25,300,1910,2210,,4.4,0.9,24.9,2,Spring,3,False,4,True,Friday,1,49.5,2011
2011-03-26,981,1515,2496,,4.5,1.0,22.6,2,Spring,3,False,5,False,Saturday,1,39.4,2011
2011-03-27,472,1221,1693,,3.9,0.5,19.9,2,Spring,3,False,6,False,Sunday,2,49.4,2011
2011-03-28,222,1806,2028,,4.4,1.0,22.9,2,Spring,3,False,0,True,Monday,1,30.2,2011
2011-03-29,317,2108,2425,,6.2,3.3,24.5,2,Spring,3,False,1,True,Tuesday,1,31.4,2011
2011-03-30,168,1368,1536,,6.1,3.6,18.6,2,Spring,3,False,2,True,Wednesday,2,64.7,2011
2011-03-31,179,1506,1685,,4.6,1.0,23.5,2,Spring,3,False,3,True,Thursday,3,91.8,2011
2011-04-01,307,1920,2227,,6.1,2.7,27.9,2,Spring,4,False,4,True,Friday,2,68.6,2011
2011-04-02,898,1354,2252,,6.8,4.8,21.3,2,Spring,4,False,5,False,Saturday,2,65.4,2011
2011-04-03,1651,1598,3249,,9.8,9.0,19.6,2,Spring,4,False,6,False,Sunday,1,48.0,2011
2011-04-04,734,2381,3115,,18.9,19.8,41.6,2,Spring,4,False,0,True,Monday,1,42.6,2011
2011-04-05,167,1628,1795,,11.5,10.3,41.8,2,Spring,4,False,1,True,Tuesday,2,64.2,2011
2011-04-06,413,2395,2808,,10.4,9.6,28.4,2,Spring,4,False,2,True,Wednesday,1,47.1,2011
2011-04-07,571,2570,3141,,12.6,12.6,17.5,2,Spring,4,False,3,True,Thursday,1,60.3,2011
2011-04-08,172,1299,1471,,7.8,5.4,24.5,2,Spring,4,False,4,True,Friday,2,83.6,2011
2011-04-09,879,1576,2455,,8.1,6.5,14.3,2,Spring,4,False,5,False,Saturday,2,87.8,2011
2011-04-10,1188,1707,2895,,12.1,12.2,15.8,2,Spring,4,False,6,False,Sunday,2,85.8,2011
2011-04-11,855,2493,3348,,20.0,21.3,35.0,2,Spring,4,False,0,True,Monday,2,71.7,2011
2011-04-12,257,1777,2034,,15.6,16.5,29.6,2,Spring,4,False,1,True,Tuesday,2,73.9,2011
2011-04-13,209,1953,2162,,11.4,11.5,27.0,2,Spring,4,False,2,True,Wednesday,2,81.9,2011
2011-04-14,529,2738,3267,,14.0,14.5,11.9,2,Spring,4,False,3,True,Thursday,1,54.0,2011
2011-04-15,642,2484,3126,,13.0,13.2,24.4,2,Spring,4,True,4,False,Friday,1,67.1,2011
2011-04-16,121,674,795,,12.2,12.1,36.7,2,Spring,4,False,5,False,Saturday,3,88.8,2011
2011-04-17,1558,2186,3744,,13.5,13.4,32.7,2,Spring,4,False,6,False,Sunday,1,48.0,2011
2011-04-18,669,2760,3429,,16.1,17.2,17.6,2,Spring,4,False,0,True,Monday,1,54.2,2011
2011-04-19,409,2795,3204,,15.8,16.3,17.0,2,Spring,4,False,1,True,Tuesday,2,66.6,2011
2011-04-20,613,3331,3944,,20.0,21.2,26.1,2,Spring,4,False,2,True,Wednesday,1,61.4,2011
2011-04-21,745,3444,4189,,13.6,14.0,35.1,2,Spring,4,False,3,True,Thursday,1,40.7,2011
2011-04-22,177,1506,1683,,7.8,5.2,23.7,2,Spring,4,False,4,True,Friday,2,73.0,2011
2011-04-23,1462,2574,4036,,13.6,13.7,24.9,2,Spring,4,False,5,False,Saturday,2,88.8,2011
2011-04-24,1710,2481,4191,,19.3,20.4,20.7,2,Spring,4,False,6,False,Sunday,2,81.1,2011
2011-04-25,773,3300,4073,,20.5,21.9,20.0,2,Spring,4,False,0,True,Monday,1,77.7,2011
2011-04-26,678,3722,4400,,21.7,23.2,35.2,2,Spring,4,False,1,True,Tuesday,1,72.9,2011
2011-04-27,547,3325,3872,,21.1,22.0,33.7,2,Spring,4,False,2,True,Wednesday,2,83.5,2011
2011-04-28,569,3489,4058,,21.0,22.2,34.6,2,Spring,4,False,3,True,Thursday,2,70.1,2011
2011-04-29,878,3717,4595,,16.0,16.8,25.9,2,Spring,4,False,4,True,Friday,1,45.7,2011
2011-04-30,1965,3347,5312,,14.2,14.6,25.3,2,Spring,4,False,5,False,Saturday,1,50.3,2011
2011-05-01,1138,2213,3351,,13.2,13.6,11.5,2,Spring,5,False,6,False,Sunday,2,76.2,2011
2011-05-02,847,3554,4401,,17.8,19.2,19.8,2,Spring,5,False,0,True,Monday,2,73.0,2011
2011-05-03,603,3848,4451,,21.0,22.4,36.9,2,Spring,5,False,1,True,Tuesday,2,69.7,2011
2011-05-04,255,2378,2633,,11.5,10.7,35.5,2,Spring,5,False,2,True,Wednesday,2,73.7,2011
2011-05-05,614,3819,4433,,13.6,13.2,31.9,2,Spring,5,False,3,True,Thursday,1,44.4,2011
2011-05-06,894,3714,4608,,14.5,15.3,24.6,2,Spring,5,False,4,True,Friday,1,59.0,2011
2011-05-07,1612,3102,4714,,16.4,17.8,17.3,2,Spring,5,False,5,False,Saturday,1,54.1,2011
2011-05-08,1401,2932,4333,,16.8,18.2,8.0,2,Spring,5,False,6,False,Sunday,1,63.2,2011
2011-05-09,664,3698,4362,,17.0,18.7,19.0,2,Spring,5,False,0,True,Monday,1,58.9,2011
2011-05-10,694,4109,4803,,17.0,18.5,12.5,2,Spring,5,False,1,True,Tuesday,1,48.9,2011
2011-05-11,550,3632,4182,,17.5,18.9,13.0,2,Spring,5,False,2,True,Wednesday,1,63.3,2011
2011-05-12,695,4169,4864,,17.1,18.5,20.5,2,Spring,5,False,3,True,Thursday,1,74.8,2011
2011-05-13,692,3413,4105,,16.1,16.6,19.4,2,Spring,5,False,4,True,Friday,2,86.3,2011
2011-05-14,902,2507,3409,,16.5,17.0,14.6,2,Spring,5,False,5,False,Saturday,2,92.2,2011
2011-05-15,1582,2971,4553,,18.4,19.4,16.5,2,Spring,5,False,6,False,Sunday,2,86.7,2011
2011-05-16,773,3185,3958,,19.1,20.3,13.7,2,Spring,5,False,0,True,Monday,1,78.8,2011
2011-05-17,678,3445,4123,,18.4,19.5,29.9,2,Spring,5,False,1,True,Tuesday,2,83.8,2011
2011-05-18,536,3319,3855,,17.8,18.8,21.7,2,Spring,5,False,2,True,Wednesday,2,87.0,2011
2011-05-19,735,3840,4575,,16.9,17.7,11.7,2,Spring,5,False,3,True,Thursday,2,83.0,2011
2011-05-20,909,4008,4917,,17.2,18.9,13.5,2,Spring,5,False,4,True,Friday,1,72.0,2011
2011-05-21,2258,3547,5805,,20.3,21.8,13.0,2,Spring,5,False,5,False,Saturday,1,62.7,2011
2011-05-22,1576,3084,4660,,20.4,21.9,16.0,2,Spring,5,False,6,False,Sunday,1,75.0,2011
2011-05-23,836,3438,4274,,21.7,23.0,25.2,2,Spring,5,False,0,True,Monday,2,81.0,2011
2011-05-24,659,3833,4492,,23.0,23.9,22.3,2,Spring,5,False,1,True,Tuesday,2,74.1,2011
2011-05-25,740,4238,4978,,23.1,24.6,16.6,2,Spring,5,False,2,True,Wednesday,1,69.6,2011
2011-05-26,758,3919,4677,,25.3,27.2,21.5,2,Spring,5,False,3,True,Thursday,1,67.8,2011
2011-05-27,871,3808,4679,,24.0,26.0,26.0,2,Spring,5,False,4,True,Friday,1,65.4,2011
2011-05-28,2001,2757,4758,,22.8,24.4,24.8,2,Spring,5,False,5,False,Saturday,1,73.0,2011
2011-05-29,2355,2433,4788,,23.4,24.6,23.1,2,Spring,5,False,6,False,Sunday,1,81.9,2011
2011-05-30,1549,2549,4098,,26.5,28.3,14.1,2,Spring,5,True,0,False,Monday,1,68.5,2011
2011-05-31,673,3309,3982,,28.4,31.9,12.0,2,Spring,5,False,1,True,Tuesday,1,63.7,2011
2011-06-01,513,3461,3974,,27.9,31.6,22.3,2,Spring,6,False,2,True,Wednesday,2,67.7,2011
2011-06-02,736,4232,4968,,25.6,26.5,31.5,2,Spring,6,False,3,True,Thursday,1,30.5,2011
2011-06-03,898,4414,5312,,21.1,22.8,27.3,2,Spring,6,False,4,True,Friday,1,35.4,2011
2011-06-04,1869,3473,5342,,21.8,23.2,13.3,2,Spring,6,False,5,False,Saturday,1,45.6,2011
2011-06-05,1685,3221,4906,,22.5,24.7,15.0,2,Spring,6,False,6,False,Sunday,2,65.2,2011
2011-06-06,673,3875,4548,,23.9,25.0,13.1,2,Spring,6,False,0,True,Monday,1,60.0,2011
2011-06-07,763,4070,4833,,25.3,27.3,20.3,2,Spring,6,False,1,True,Tuesday,1,59.8,2011
2011-06-08,676,3725,4401,,28.5,32.0,14.8,2,Spring,6,False,2,True,Wednesday,1,62.2,2011
2011-06-09,563,3352,3915,,30.0,34.0,16.2,2,Spring,6,False,3,True,Thursday,2,56.8,2011
2011-06-10,815,3771,4586,,27.5,30.4,15.2,2,Spring,6,False,4,True,Friday,1,60.5,2011
2011-06-11,1729,3237,4966,,26.1,28.8,16.7,2,Spring,6,False,5,False,Saturday,1,65.5,2011
2011-06-12,1467,2993,4460,,24.5,26.5,17.6,2,Spring,6,False,6,False,Sunday,1,74.8,2011
2011-06-13,863,4157,5020,,21.8,23.7,32.9,2,Spring,6,False,0,True,Monday,1,49.5,2011
2011-06-14,727,4164,4891,,20.4,23.0,29.0,2,Spring,6,False,1,True,Tuesday,1,50.7,2011
2011-06-15,769,4411,5180,,21.5,22.8,18.1,2,Spring,6,False,2,True,Wednesday,1,47.2,2011
2011-06-16,545,3222,3767,,21.5,23.3,22.3,2,Spring,6,False,3,True,Thursday,2,68.8,2011
2011-06-17,863,3981,4844,,22.5,23.6,15.4,2,Spring,6,False,4,True,Friday,1,73.6,2011
2011-06-18,1807,3312,5119,,24.7,26.5,12.9,2,Spring,6,False,5,False,Saturday,1,67.0,2011
2011-06-19,1639,3105,4744,,24.9,26.6,11.0,2,Spring,6,False,6,False,Sunday,2,66.7,2011
2011-06-20,699,3311,4010,,21.8,23.3,16.8,2,Spring,6,False,0,True,Monday,2,74.6,2011
2011-06-21,774,4061,4835,,24.0,26.1,18.4,3,Summer,6,False,1,True,Tuesday,2,77.0,2011
2011-06-22,661,3846,4507,,26.5,29.8,18.6,3,Summer,6,False,2,True,Wednesday,1,70.8,2011
2011-06-23,746,4044,4790,,26.2,29.8,25.7,3,Summer,6,False,3,True,Thursday,2,70.3,2011
2011-06-24,969,4022,4991,,26.0,27.3,23.9,3,Summer,6,False,4,True,Friday,1,57.3,2011
2011-06-25,1782,3420,5202,,24.7,26.5,22.6,3,Summer,6,False,5,False,Saturday,1,48.3,2011
2011-06-26,1920,3385,5305,,24.0,26.1,10.2,3,Summer,6,False,6,False,Sunday,1,51.3,2011
2011-06-27,854,3854,4708,,24.1,26.0,11.6,3,Summer,6,False,0,True,Monday,2,65.8,2011
2011-06-28,732,3916,4648,,27.0,29.7,15.6,3,Summer,6,False,1,True,Tuesday,1,63.4,2011
2011-06-29,848,4377,5225,,26.2,27.2,28.2,3,Summer,6,False,2,True,Wednesday,1,49.8,2011
2011-06-30,1027,4488,5515,,24.7,26.0,20.0,3,Summer,6,False,3,True,Thursday,1,43.4,2011
2011-07-01,1246,4116,5362,,26.0,27.0,11.1,3,Summer,7,False,4,True,Friday,1,39.6,2011
2011-07-02,2204,2915,5119,,26.7,28.0,12.4,3,Summer,7,False,5,False,Saturday,1,44.5,2011
2011-07-03,2282,2367,4649,,25.7,28.1,24.7,3,Summer,7,False,6,False,Sunday,2,68.2,2011
2011-07-04,3065,2978,6043,,26.2,27.9,8.8,3,Summer,7,True,0,False,Monday,2,63.8,2011
2011-07-05,1031,3634,4665,,27.1,30.0,13.6,3,Summer,7,False,1,True,Tuesday,1,59.0,2011
2011-07-06,784,3845,4629,,25.8,29.3,16.2,3,Summer,7,False,2,True,Wednesday,1,74.3,2011
2011-07-07,754,3838,4592,,27.2,29.3,17.2,3,Summer,7,False,3,True,Thursday,1,65.1,2011
2011-07-08,692,3348,4040,,25.3,28.3,24.3,3,Summer,7,False,4,True,Friday,2,75.8,2011
2011-07-09,1988,3348,5336,,26.5,27.8,18.1,3,Summer,7,False,5,False,Saturday,1,60.9,2011
2011-07-10,1743,3138,4881,,27.1,29.5,19.8,3,Summer,7,False,6,False,Sunday,1,57.8,2011
2011-07-11,723,3363,4086,,27.8,32.2,30.4,3,Summer,7,False,0,True,Monday,1,63.6,2011
2011-07-12,662,3596,4258,,29.3,32.8,21.6,3,Summer,7,False,1,True,Tuesday,1,55.9,2011
2011-07-13,748,3594,4342,,27.1,29.5,15.8,3,Summer,7,False,2,True,Wednesday,1,63.2,2011
2011-07-14,888,4196,5084,,24.0,25.9,26.0,3,Summer,7,False,3,True,Thursday,1,47.6,2011
2011-07-15,1318,4220,5538,,23.2,25.2,19.7,3,Summer,7,False,4,True,Friday,1,59.1,2011
2011-07-16,2418,3505,5923,,24.3,26.1,22.5,3,Summer,7,False,5,False,Saturday,1,58.5,2011
2011-07-17,2006,3296,5302,,25.8,28.2,26.4,3,Summer,7,False,6,False,Sunday,1,60.4,2011
2011-07-18,841,3617,4458,,27.1,30.5,23.3,3,Summer,7,False,0,True,Monday,1,65.1,2011
2011-07-19,752,3789,4541,,28.5,33.3,14.1,3,Summer,7,False,1,True,Tuesday,1,65.0,2011
2011-07-20,644,3688,4332,,28.1,33.3,12.3,3,Summer,7,False,2,True,Wednesday,1,70.7,2011
2011-07-21,632,3152,3784,,30.3,38.5,23.9,3,Summer,7,False,3,True,Thursday,2,69.1,2011
2011-07-22,562,2825,3387,,31.9,39.5,14.4,3,Summer,7,False,4,True,Friday,1,58.0,2011
2011-07-23,987,2298,3285,,31.9,37.1,14.1,3,Summer,7,False,5,False,Saturday,1,50.0,2011
2011-07-24,1050,2556,3606,,31.0,36.5,18.2,3,Summer,7,False,6,False,Sunday,1,55.1,2011
2011-07-25,568,3272,3840,,26.9,31.6,9.8,3,Summer,7,False,0,True,Monday,1,75.7,2011
2011-07-26,750,3840,4590,,28.3,30.0,21.6,3,Summer,7,False,1,True,Tuesday,1,54.1,2011
2011-07-27,755,3901,4656,,28.4,29.6,19.8,3,Summer,7,False,2,True,Wednesday,1,40.3,2011
2011-07-28,606,3784,4390,,28.6,32.8,19.2,3,Summer,7,False,3,True,Thursday,1,58.3,2011
2011-07-29,670,3176,3846,,31.4,35.9,18.8,3,Summer,7,False,4,True,Friday,1,54.2,2011
2011-07-30,1559,2916,4475,,29.8,32.1,18.2,3,Summer,7,False,5,False,Saturday,1,46.6,2011
2011-07-31,1524,2778,4302,,29.9,32.2,17.8,3,Summer,7,False,6,False,Sunday,1,48.1,2011
2011-08-01,729,3537,4266,,28.3,30.4,16.9,3,Summer,8,False,0,True,Monday,1,55.1,2011
2011-08-02,801,4044,4845,,28.8,30.7,22.2,3,Summer,8,False,1,True,Tuesday,1,49.1,2011
2011-08-03,467,3107,3574,,26.4,28.9,14.6,3,Summer,8,False,2,True,Wednesday,2,65.8,2011
2011-08-04,799,3777,4576,,25.4,27.9,21.3,3,Summer,8,False,3,True,Thursday,2,75.8,2011
2011-08-05,1023,3843,4866,,25.4,27.3,19.9,3,Summer,8,False,4,True,Friday,1,63.1,2011
2011-08-06,1521,2773,4294,,25.7,28.6,24.6,3,Summer,8,False,5,False,Saturday,2,75.5,2011
2011-08-07,1298,2487,3785,,26.9,31.2,21.7,3,Summer,8,False,6,False,Sunday,1,75.3,2011
2011-08-08,846,3480,4326,,28.0,30.4,20.7,3,Summer,8,False,0,True,Monday,1,59.2,2011
2011-08-09,907,3695,4602,,28.4,31.8,16.3,3,Summer,8,False,1,True,Tuesday,1,57.0,2011
2011-08-10,884,3896,4780,,28.0,29.2,21.6,3,Summer,8,False,2,True,Wednesday,1,42.4,2011
2011-08-11,812,3980,4792,,25.7,27.0,17.8,3,Summer,8,False,3,True,Thursday,1,42.4,2011
2011-08-12,1051,3854,4905,,25.3,27.2,13.5,3,Summer,8,False,4,True,Friday,1,41.5,2011
2011-08-13,1504,2646,4150,,24.2,26.6,22.8,3,Summer,8,False,5,False,Saturday,2,73.0,2011
2011-08-14,1338,2482,3820,,23.8,25.2,24.0,3,Summer,8,False,6,False,Sunday,2,81.8,2011
2011-08-15,775,3563,4338,,23.3,24.7,22.5,3,Summer,8,False,0,True,Monday,1,71.2,2011
2011-08-16,721,4004,4725,,24.9,26.6,25.5,3,Summer,8,False,1,True,Tuesday,1,57.8,2011
2011-08-17,668,4026,4694,,26.0,28.0,15.5,3,Summer,8,False,2,True,Wednesday,1,57.5,2011
2011-08-18,639,3166,3805,,25.4,27.7,25.1,3,Summer,8,False,3,True,Thursday,1,65.5,2011
2011-08-19,797,3356,4153,,24.2,25.8,15.0,3,Summer,8,False,4,True,Friday,2,72.3,2011
2011-08-20,1914,3277,5191,,24.8,26.8,11.3,3,Summer,8,False,5,False,Saturday,1,67.4,2011
2011-08-21,1249,2624,3873,,25.4,28.6,26.8,3,Summer,8,False,6,False,Sunday,1,77.0,2011
2011-08-22,833,3925,4758,,24.5,26.1,29.8,3,Summer,8,False,0,True,Monday,1,47.0,2011
2011-08-23,1281,4614,5895,,22.1,24.0,15.8,3,Summer,8,False,1,True,Tuesday,1,45.5,2011
2011-08-24,949,4181,5130,,23.6,25.6,27.3,3,Summer,8,False,2,True,Wednesday,1,60.5,2011
2011-08-25,435,3107,3542,,24.2,26.6,22.7,3,Summer,8,False,3,True,Thursday,2,77.2,2011
2011-08-26,768,3893,4661,,24.9,27.5,9.1,3,Summer,8,False,4,True,Friday,1,76.1,2011
2011-08-27,226,889,1115,,24.0,25.9,40.5,3,Summer,8,False,5,False,Saturday,2,85.0,2011
2011-08-28,1415,2919,4334,,25.2,26.8,32.9,3,Summer,8,False,6,False,Sunday,1,56.2,2011
2011-08-29,729,3905,4634,,21.9,24.1,17.2,3,Summer,8,False,0,True,Monday,1,55.5,2011
2011-08-30,775,4429,5204,,22.0,23.3,13.5,3,Summer,8,False,1,True,Tuesday,1,54.8,2011
2011-08-31,688,4370,5058,,22.9,24.3,9.0,3,Summer,8,False,2,True,Wednesday,1,59.8,2011
2011-09-01,783,4332,5115,,22.8,24.6,15.3,3,Summer,9,False,3,True,Thursday,1,63.9,2011
2011-09-02,875,3852,4727,,22.2,23.9,15.1,3,Summer,9,False,4,True,Friday,2,72.7,2011
2011-09-03,1935,2549,4484,,23.5,25.8,20.0,3,Summer,9,False,5,False,Saturday,1,71.7,2011
2011-09-04,2521,2419,4940,,25.3,27.9,22.3,3,Summer,9,False,6,False,Sunday,1,74.2,2011
2011-09-05,1236,2115,3351,,23.6,25.3,22.9,3,Summer,9,True,0,False,Monday,2,79.0,2011
2011-09-06,204,2506,2710,,17.4,18.0,37.1,3,Summer,9,False,1,True,Tuesday,3,88.7,2011
2011-09-07,118,1878,1996,,20.2,19.9,10.5,3,Summer,9,False,2,True,Wednesday,3,91.7,2011
2011-09-08,153,1689,1842,,21.8,20.7,20.8,3,Summer,9,False,3,True,Thursday,3,94.0,2011
2011-09-09,417,3127,3544,,22.6,22.2,13.4,3,Summer,9,False,4,True,Friday,2,89.8,2011
2011-09-10,1750,3595,5345,,23.0,24.1,16.6,3,Summer,9,False,5,False,Saturday,1,75.4,2011
2011-09-11,1633,3413,5046,,22.7,24.2,12.4,3,Summer,9,False,6,False,Sunday,1,71.4,2011
2011-09-12,690,4023,4713,,22.3,23.7,9.6,3,Summer,9,False,0,True,Monday,1,69.2,2011
2011-09-13,701,4062,4763,,22.6,23.8,15.3,3,Summer,9,False,1,True,Tuesday,1,71.2,2011
2011-09-14,647,4138,4785,,23.6,25.4,18.0,3,Summer,9,False,2,True,Wednesday,1,69.7,2011
2011-09-15,428,3231,3659,,19.1,20.5,29.2,3,Summer,9,False,3,True,Thursday,2,70.9,2011
2011-09-16,742,4018,4760,,14.1,14.5,17.7,3,Summer,9,False,4,True,Friday,2,59.0,2011
2011-09-17,1434,3077,4511,,15.1,15.6,20.5,3,Summer,9,False,5,False,Saturday,2,71.8,2011
2011-09-18,1353,2921,4274,,15.9,16.4,19.2,3,Summer,9,False,6,False,Sunday,1,69.5,2011
2011-09-19,691,3848,4539,,17.8,19.0,16.4,3,Summer,9,False,0,True,Monday,2,69.0,2011
2011-09-20,438,3203,3641,,18.4,19.1,14.6,3,Summer,9,False,1,True,Tuesday,2,88.1,2011
2011-09-21,539,3813,4352,,20.0,20.3,10.4,3,Autumn,9,False,2,True,Wednesday,2,90.0,2011
2011-09-22,555,4240,4795,,21.5,20.6,13.8,3,Autumn,9,False,3,True,Thursday,2,90.2,2011
2011-09-23,258,2137,2395,,20.6,18.5,8.4,4,Autumn,9,False,4,True,Friday,2,97.2,2011
2011-09-24,1776,3647,5423,,20.5,21.3,8.5,4,Autumn,9,False,5,False,Saturday,2,86.2,2011
2011-09-25,1544,3466,5010,,21.8,21.8,5.4,4,Autumn,9,False,6,False,Sunday,2,84.5,2011
2011-09-26,684,3946,4630,,22.5,22.9,11.9,4,Autumn,9,False,0,True,Monday,2,84.8,2011
2011-09-27,477,3643,4120,,21.9,21.9,12.7,4,Autumn,9,False,1,True,Tuesday,2,88.5,2011
2011-09-28,480,3427,3907,,21.8,22.0,16.0,4,Autumn,9,False,2,True,Wednesday,2,84.9,2011
2011-09-29,653,4186,4839,,21.0,21.9,18.6,4,Autumn,9,False,3,True,Thursday,1,69.9,2011
2011-09-30,830,4372,5202,,18.5,20.0,22.3,4,Autumn,9,False,4,True,Friday,1,64.8,2011
2011-10-01,480,1949,2429,,11.3,11.2,31.5,4,Autumn,10,False,5,False,Saturday,2,75.4,2011
2011-10-02,616,2302,2918,,8.8,6.8,23.9,4,Autumn,10,False,6,False,Sunday,2,79.2,2011
2011-10-03,330,3240,3570,,10.1,9.9,9.0,4,Autumn,10,False,0,True,Monday,2,76.1,2011
2011-10-04,486,3970,4456,,14.8,15.2,22.2,4,Autumn,10,False,1,True,Tuesday,1,71.0,2011
2011-10-05,559,4267,4826,,17.3,18.8,19.1,4,Autumn,10,False,2,True,Wednesday,1,64.8,2011
2011-10-06,639,4126,4765,,15.2,15.7,14.6,4,Autumn,10,False,3,True,Thursday,1,62.1,2011
2011-10-07,949,4036,4985,,16.0,17.3,2.4,4,Autumn,10,False,4,True,Friday,1,68.4,2011
2011-10-08,2235,3174,5409,,16.5,17.9,4.9,4,Autumn,10,False,5,False,Saturday,1,70.1,2011
2011-10-09,2397,3114,5511,,17.4,18.6,6.8,4,Autumn,10,False,6,False,Sunday,1,72.8,2011
2011-10-10,1514,3603,5117,,18.8,19.8,4.6,4,Autumn,10,True,0,False,Monday,1,73.4,2011
2011-10-11,667,3896,4563,,18.6,20.0,15.4,4,Autumn,10,False,1,True,Tuesday,2,80.9,2011
2011-10-12,217,2199,2416,,17.5,18.2,26.8,4,Autumn,10,False,2,True,Wednesday,3,90.6,2011
2011-10-13,290,2623,2913,,19.7,20.4,15.3,4,Autumn,10,False,3,True,Thursday,2,89.7,2011
2011-10-14,529,3115,3644,,17.9,19.0,24.1,4,Autumn,10,False,4,True,Friday,2,71.6,2011
2011-10-15,1899,3318,5217,,15.8,16.9,27.8,4,Autumn,10,False,5,False,Saturday,1,48.3,2011
2011-10-16,1748,3293,5041,,16.0,17.2,30.4,4,Autumn,10,False,6,False,Sunday,1,48.7,2011
2011-10-17,713,3857,4570,,17.1,17.7,18.9,4,Autumn,10,False,0,True,Monday,1,58.0,2011
2011-10-18,637,4111,4748,,17.0,18.5,11.9,4,Autumn,10,False,1,True,Tuesday,2,70.2,2011
2011-10-19,254,2170,2424,,17.5,17.9,26.2,4,Autumn,10,False,2,True,Wednesday,3,89.5,2011
2011-10-20,471,3724,4195,,14.4,14.8,45.5,4,Autumn,10,False,3,True,Thursday,1,63.6,2011
2011-10-21,676,3628,4304,,12.1,12.0,23.9,4,Autumn,10,False,4,True,Friday,1,57.4,2011
2011-10-22,1499,2809,4308,,11.9,12.1,10.0,4,Autumn,10,False,5,False,Saturday,1,62.9,2011
2011-10-23,1619,2762,4381,,11.8,11.9,10.7,4,Autumn,10,False,6,False,Sunday,1,74.1,2011
2011-10-24,699,3488,4187,,13.8,14.2,12.8,4,Autumn,10,False,0,True,Monday,1,77.2,2011
2011-10-25,695,3992,4687,,14.2,14.6,18.0,4,Autumn,10,False,1,True,Tuesday,1,62.3,2011
2011-10-26,404,3490,3894,,14.8,15.2,16.0,4,Autumn,10,False,2,True,Wednesday,2,72.0,2011
2011-10-27,240,2419,2659,,14.1,14.2,21.3,4,Autumn,10,False,3,True,Thursday,2,81.3,2011
2011-10-28,456,3291,3747,,7.5,5.0,24.7,4,Autumn,10,False,4,True,Friday,2,58.6,2011
2011-10-29,57,570,627,,3.9,-1.0,37.9,4,Autumn,10,False,5,False,Saturday,3,88.2,2011
2011-10-30,885,2446,3331,,7.0,5.2,19.0,4,Autumn,10,False,6,False,Sunday,1,62.4,2011
2011-10-31,362,3307,3669,,8.0,7.5,11.5,4,Autumn,10,False,0,True,Monday,1,70.3,2011
2011-11-01,410,3658,4068,,10.8,10.2,14.6,4,Autumn,11,False,1,True,Tuesday,1,68.4,2011
2011-11-02,370,3816,4186,,9.7,9.7,8.9,4,Autumn,11,False,2,True,Wednesday,1,71.9,2011
2011-11-03,318,3656,3974,,11.2,10.8,14.8,4,Autumn,11,False,3,True,Thursday,1,70.2,2011
2011-11-04,470,3576,4046,,11.0,10.6,29.3,4,Autumn,11,False,4,True,Friday,2,62.3,2011
2011-11-05,1156,2770,3926,,7.4,5.4,20.4,4,Autumn,11,False,5,False,Saturday,1,51.9,2011
2011-11-06,952,2697,3649,,8.4,7.9,9.9,4,Autumn,11,False,6,False,Sunday,1,73.5,2011
2011-11-07,373,3662,4035,,10.6,10.5,6.2,4,Autumn,11,False,0,True,Monday,1,75.9,2011
